,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,28.83,26.27
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,logistic,29.0,26.86
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,logistic,28.68,25.89
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,17.33,12.46
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,18.72,14.96
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,linear,17.33,12.46
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,logistic,28.77,26.229999999999997
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,logistic,28.82,26.240000000000002
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,linear,18.69,14.799999999999999
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,linear,17.78,14.790000000000001
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,logistic,28.99,26.840000000000003
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,75.91,20.07
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,75.82,19.97
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,17.96,16.57
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,linear,18.95,16.06
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,linear,19.0,16.57
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,logistic,75.8,20.330000000000002
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,logistic,75.71,20.24
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,linear,18.1,8.35
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,linear,18.13,16.43
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,logistic,75.91,20.07
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,logistic,75.82,19.98
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,29.68,28.71
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,17.73,14.42
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,linear,19.05,16.91
0,Italy,Mobile & Tablet,-,183,0.001,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,linear,18.93,8.98
