,Region,Market,device_segment,Ds,OptimalConversionQuantity,OptimalSpendValue,Month,Year,BaseConversionQuantity,BaseSpend,SavedDate
375,Italy,Italy,Mobile & Tablet,2024-08-27,24.0,148.48,Aug,2024,24.0,138.8,2024-06-05
376,Italy,Italy,Mobile & Tablet,2024-08-28,23.0,144.73,Aug,2024,23.0,135.3,2024-06-05
377,Italy,Italy,Mobile & Tablet,2024-08-29,19.0,125.16,Aug,2024,19.0,117.0,2024-06-05
378,Italy,Italy,Mobile & Tablet,2024-08-30,16.0,168.91,Aug,2024,16.0,157.89,2024-06-05
379,Italy,Italy,Mobile & Tablet,2024-08-31,9.0,94.59,Aug,2024,9.0,88.42,2024-06-05
380,Italy,Italy,Mobile & Tablet,2024-09-01,12.0,48.41,Sep,2024,12.0,62.45,2024-06-05
381,Italy,Italy,Mobile & Tablet,2024-09-02,25.0,138.52,Sep,2024,26.0,178.69,2024-06-05
382,Italy,Italy,Mobile & Tablet,2024-09-03,25.0,175.47,Sep,2024,26.0,226.35,2024-06-05
383,Italy,Italy,Mobile & Tablet,2024-09-04,24.0,210.69,Sep,2024,26.0,271.78,2024-06-05
384,Italy,Italy,Mobile & Tablet,2024-09-05,20.0,152.72,Sep,2024,21.0,197.01,2024-06-05
385,Italy,Italy,Mobile & Tablet,2024-09-06,17.0,186.05,Sep,2024,18.0,240.0,2024-06-05
386,Italy,Italy,Mobile & Tablet,2024-09-07,10.0,138.55,Sep,2024,11.0,178.72,2024-06-05
387,Italy,Italy,Mobile & Tablet,2024-09-08,15.0,142.15,Sep,2024,15.0,183.37,2024-06-05
388,Italy,Italy,Mobile & Tablet,2024-09-09,29.0,263.04,Sep,2024,30.0,339.31,2024-06-05
389,Italy,Italy,Mobile & Tablet,2024-09-10,27.0,209.28,Sep,2024,28.0,269.97,2024-06-05
390,Italy,Italy,Mobile & Tablet,2024-09-11,27.0,235.36,Sep,2024,28.0,303.6,2024-06-05
391,Italy,Italy,Mobile & Tablet,2024-09-12,23.0,190.38,Sep,2024,24.0,245.58,2024-06-05
392,Italy,Italy,Mobile & Tablet,2024-09-13,19.0,164.11,Sep,2024,20.0,211.7,2024-06-05
393,Italy,Italy,Mobile & Tablet,2024-09-14,13.0,107.94,Sep,2024,13.0,139.24,2024-06-05
394,Italy,Italy,Mobile & Tablet,2024-09-15,17.0,99.61,Sep,2024,17.0,128.5,2024-06-05
395,Italy,Italy,Mobile & Tablet,2024-09-16,31.0,222.82,Sep,2024,33.0,287.43,2024-06-05
396,Italy,Italy,Mobile & Tablet,2024-09-17,30.0,196.31,Sep,2024,31.0,253.23,2024-06-05
397,Italy,Italy,Mobile & Tablet,2024-09-18,30.0,220.09,Sep,2024,31.0,283.9,2024-06-05
398,Italy,Italy,Mobile & Tablet,2024-09-19,27.0,222.52,Sep,2024,29.0,287.05,2024-06-05
399,Italy,Italy,Mobile & Tablet,2024-09-20,23.0,206.1,Sep,2024,24.0,265.87,2024-06-05
400,Italy,Italy,Mobile & Tablet,2024-09-21,17.0,143.43,Sep,2024,18.0,185.02,2024-06-05
401,Italy,Italy,Mobile & Tablet,2024-09-22,21.0,135.56,Sep,2024,22.0,174.87,2024-06-05
402,Italy,Italy,Mobile & Tablet,2024-09-23,35.0,236.98,Sep,2024,36.0,305.7,2024-06-05
403,Italy,Italy,Mobile & Tablet,2024-09-24,34.0,230.61,Sep,2024,35.0,297.48,2024-06-05
404,Italy,Italy,Mobile & Tablet,2024-09-25,33.0,232.83,Sep,2024,34.0,300.35,2024-06-05
405,Italy,Italy,Mobile & Tablet,2024-09-26,29.0,193.75,Sep,2024,31.0,249.93,2024-06-05
406,Italy,Italy,Mobile & Tablet,2024-09-27,24.0,125.99,Sep,2024,25.0,162.52,2024-06-05
407,Italy,Italy,Mobile & Tablet,2024-09-28,18.0,114.18,Sep,2024,19.0,147.28,2024-06-05
408,Italy,Italy,Mobile & Tablet,2024-09-29,21.0,54.19,Sep,2024,21.0,69.9,2024-06-05
409,Italy,Italy,Mobile & Tablet,2024-09-30,37.0,317.42,Sep,2024,39.0,409.46,2024-06-05
410,Italy,Italy,Mobile & Tablet,2024-10-01,34.0,204.75,Oct,2024,35.0,232.49,2024-06-05
411,Italy,Italy,Mobile & Tablet,2024-10-02,33.0,228.87,Oct,2024,34.0,259.87,2024-06-05
412,Italy,Italy,Mobile & Tablet,2024-10-03,30.0,202.6,Oct,2024,30.0,230.05,2024-06-05
413,Italy,Italy,Mobile & Tablet,2024-10-04,25.0,193.5,Oct,2024,25.0,219.72,2024-06-05
414,Italy,Italy,Mobile & Tablet,2024-10-05,17.0,102.27,Oct,2024,18.0,116.13,2024-06-05
415,Italy,Italy,Mobile & Tablet,2024-10-06,20.0,81.49,Oct,2024,21.0,92.53,2024-06-05
416,Italy,Italy,Mobile & Tablet,2024-10-07,36.0,280.57,Oct,2024,36.0,318.58,2024-06-05
417,Italy,Italy,Mobile & Tablet,2024-10-08,34.0,280.14,Oct,2024,35.0,318.1,2024-06-05
418,Italy,Italy,Mobile & Tablet,2024-10-09,33.0,283.39,Oct,2024,34.0,321.78,2024-06-05
419,Italy,Italy,Mobile & Tablet,2024-10-10,28.0,185.97,Oct,2024,28.0,211.17,2024-06-05
420,Italy,Italy,Mobile & Tablet,2024-10-11,24.0,252.25,Oct,2024,25.0,286.42,2024-06-05
421,Italy,Italy,Mobile & Tablet,2024-10-12,17.0,156.18,Oct,2024,17.0,177.33,2024-06-05
422,Italy,Italy,Mobile & Tablet,2024-10-13,19.0,98.74,Oct,2024,19.0,112.12,2024-06-05
423,Italy,Italy,Mobile & Tablet,2024-10-14,35.0,317.04,Oct,2024,36.0,359.99,2024-06-05
424,Italy,Italy,Mobile & Tablet,2024-10-15,33.0,275.12,Oct,2024,34.0,312.39,2024-06-05
425,Italy,Italy,Mobile & Tablet,2024-10-16,33.0,331.94,Oct,2024,33.0,376.91,2024-06-05
426,Italy,Italy,Mobile & Tablet,2024-10-17,29.0,331.77,Oct,2024,30.0,376.72,2024-06-05
427,Italy,Italy,Mobile & Tablet,2024-10-18,26.0,361.21,Oct,2024,27.0,410.15,2024-06-05
428,Italy,Italy,Mobile & Tablet,2024-10-19,15.0,107.05,Oct,2024,15.0,121.55,2024-06-05
429,Italy,Italy,Mobile & Tablet,2024-10-20,19.0,109.32,Oct,2024,19.0,124.13,2024-06-05
430,Italy,Italy,Mobile & Tablet,2024-10-21,34.0,311.64,Oct,2024,35.0,353.86,2024-06-05
431,Italy,Italy,Mobile & Tablet,2024-10-22,31.0,211.49,Oct,2024,32.0,240.14,2024-06-05
432,Italy,Italy,Mobile & Tablet,2024-10-23,31.0,255.72,Oct,2024,31.0,290.36,2024-06-05
433,Italy,Italy,Mobile & Tablet,2024-10-24,27.0,252.67,Oct,2024,28.0,286.9,2024-06-05
434,Italy,Italy,Mobile & Tablet,2024-10-25,22.0,174.75,Oct,2024,22.0,198.43,2024-06-05
435,Italy,Italy,Mobile & Tablet,2024-10-26,14.0,82.49,Oct,2024,14.0,93.67,2024-06-05
436,Italy,Italy,Mobile & Tablet,2024-10-27,18.0,77.95,Oct,2024,18.0,88.51,2024-06-05
437,Italy,Italy,Mobile & Tablet,2024-10-28,31.0,173.57,Oct,2024,31.0,197.09,2024-06-05
438,Italy,Italy,Mobile & Tablet,2024-10-29,29.0,147.56,Oct,2024,30.0,167.55,2024-06-05
439,Italy,Italy,Mobile & Tablet,2024-10-30,28.0,160.36,Oct,2024,29.0,182.08,2024-06-05
440,Italy,Italy,Mobile & Tablet,2024-10-31,27.0,260.34,Oct,2024,27.0,295.61,2024-06-05
441,Italy,Italy,Mobile & Tablet,2024-11-01,21.0,219.25,Nov,2024,22.0,243.38,2024-06-05
442,Italy,Italy,Mobile & Tablet,2024-11-02,15.0,190.13,Nov,2024,15.0,211.05,2024-06-05
443,Italy,Italy,Mobile & Tablet,2024-11-03,17.0,137.51,Nov,2024,18.0,152.64,2024-06-05
444,Italy,Italy,Mobile & Tablet,2024-11-04,31.0,269.06,Nov,2024,32.0,298.67,2024-06-05
445,Italy,Italy,Mobile & Tablet,2024-11-05,29.0,221.78,Nov,2024,29.0,246.19,2024-06-05
446,Italy,Italy,Mobile & Tablet,2024-11-06,27.0,220.91,Nov,2024,28.0,245.23,2024-06-05
447,Italy,Italy,Mobile & Tablet,2024-11-07,24.0,235.5,Nov,2024,25.0,261.42,2024-06-05
448,Italy,Italy,Mobile & Tablet,2024-11-08,18.0,183.74,Nov,2024,19.0,203.96,2024-06-05
449,Italy,Italy,Mobile & Tablet,2024-11-09,11.0,130.04,Nov,2024,12.0,144.35,2024-06-05
450,Italy,Italy,Mobile & Tablet,2024-11-10,15.0,139.47,Nov,2024,15.0,154.81,2024-06-05
451,Italy,Italy,Mobile & Tablet,2024-11-11,30.0,344.15,Nov,2024,31.0,382.03,2024-06-05
452,Italy,Italy,Mobile & Tablet,2024-11-12,31.0,419.23,Nov,2024,32.0,465.37,2024-06-05
453,Italy,Italy,Mobile & Tablet,2024-11-13,27.0,331.62,Nov,2024,28.0,368.12,2024-06-05
454,Italy,Italy,Mobile & Tablet,2024-11-14,22.0,233.62,Nov,2024,23.0,259.33,2024-06-05
455,Italy,Italy,Mobile & Tablet,2024-11-15,18.0,233.88,Nov,2024,18.0,259.62,2024-06-05
456,Italy,Italy,Mobile & Tablet,2024-11-16,11.0,147.47,Nov,2024,11.0,163.7,2024-06-05
457,Italy,Italy,Mobile & Tablet,2024-11-17,14.0,128.6,Nov,2024,14.0,142.75,2024-06-05
458,Italy,Italy,Mobile & Tablet,2024-11-18,29.0,297.37,Nov,2024,30.0,330.09,2024-06-05
459,Italy,Italy,Mobile & Tablet,2024-11-19,29.0,340.09,Nov,2024,30.0,377.52,2024-06-05
460,Italy,Italy,Mobile & Tablet,2024-11-20,29.0,370.38,Nov,2024,30.0,411.14,2024-06-05
461,Italy,Italy,Mobile & Tablet,2024-11-21,26.0,343.74,Nov,2024,27.0,381.57,2024-06-05
462,Italy,Italy,Mobile & Tablet,2024-11-22,22.0,332.95,Nov,2024,23.0,369.59,2024-06-05
463,Italy,Italy,Mobile & Tablet,2024-11-23,14.0,179.57,Nov,2024,14.0,199.34,2024-06-05
464,Italy,Italy,Mobile & Tablet,2024-11-24,18.0,150.45,Nov,2024,18.0,167.01,2024-06-05
465,Italy,Italy,Mobile & Tablet,2024-11-25,35.0,376.35,Nov,2024,35.0,417.77,2024-06-05
466,Italy,Italy,Mobile & Tablet,2024-11-26,34.0,370.52,Nov,2024,35.0,411.29,2024-06-05
467,Italy,Italy,Mobile & Tablet,2024-11-27,35.0,417.12,Nov,2024,36.0,463.02,2024-06-05
468,Italy,Italy,Mobile & Tablet,2024-11-28,32.0,374.5,Nov,2024,33.0,415.72,2024-06-05
469,Italy,Italy,Mobile & Tablet,2024-11-29,27.0,305.3,Nov,2024,28.0,338.9,2024-06-05
470,Italy,Italy,Mobile & Tablet,2024-11-30,20.0,190.68,Nov,2024,20.0,211.67,2024-06-05
471,Italy,Italy,Mobile & Tablet,2024-12-01,24.0,153.39,Dec,2024,24.0,192.03,2024-06-05
472,Italy,Italy,Mobile & Tablet,2024-12-02,40.0,337.43,Dec,2024,41.0,422.44,2024-06-05
473,Italy,Italy,Mobile & Tablet,2024-12-03,40.0,382.12,Dec,2024,42.0,478.38,2024-06-05
474,Italy,Italy,Mobile & Tablet,2024-12-04,39.0,351.31,Dec,2024,41.0,439.82,2024-06-05
475,Italy,Italy,Mobile & Tablet,2024-12-05,35.0,272.63,Dec,2024,36.0,341.3,2024-06-05
476,Italy,Italy,Mobile & Tablet,2024-12-06,30.0,227.01,Dec,2024,31.0,284.19,2024-06-05
477,Italy,Italy,Mobile & Tablet,2024-12-07,24.0,194.71,Dec,2024,25.0,243.76,2024-06-05
478,Italy,Italy,Mobile & Tablet,2024-12-08,28.0,184.41,Dec,2024,29.0,230.87,2024-06-05
479,Italy,Italy,Mobile & Tablet,2024-12-09,44.0,405.23,Dec,2024,46.0,507.31,2024-06-05
480,Italy,Italy,Mobile & Tablet,2024-12-10,44.0,441.36,Dec,2024,46.0,552.55,2024-06-05
481,Italy,Italy,Mobile & Tablet,2024-12-11,42.0,415.64,Dec,2024,44.0,520.35,2024-06-05
482,Italy,Italy,Mobile & Tablet,2024-12-12,39.0,422.18,Dec,2024,41.0,528.53,2024-06-05
483,Italy,Italy,Mobile & Tablet,2024-12-13,31.0,280.19,Dec,2024,33.0,350.77,2024-06-05
484,Italy,Italy,Mobile & Tablet,2024-12-14,23.0,200.76,Dec,2024,24.0,251.34,2024-06-05
485,Italy,Italy,Mobile & Tablet,2024-12-15,27.0,222.28,Dec,2024,28.0,278.28,2024-06-05
486,Italy,Italy,Mobile & Tablet,2024-12-16,42.0,408.3,Dec,2024,44.0,511.16,2024-06-05
487,Italy,Italy,Mobile & Tablet,2024-12-17,35.0,140.07,Dec,2024,35.0,175.36,2024-06-05
488,Italy,Italy,Mobile & Tablet,2024-12-18,36.0,299.14,Dec,2024,37.0,374.5,2024-06-05
489,Italy,Italy,Mobile & Tablet,2024-12-19,31.0,266.47,Dec,2024,32.0,333.6,2024-06-05
490,Italy,Italy,Mobile & Tablet,2024-12-20,25.0,198.15,Dec,2024,26.0,248.07,2024-06-05
491,Italy,Italy,Mobile & Tablet,2024-12-21,16.0,108.2,Dec,2024,17.0,135.46,2024-06-05
492,Italy,Italy,Mobile & Tablet,2024-12-22,18.0,44.31,Dec,2024,18.0,55.48,2024-06-05
493,Italy,Italy,Mobile & Tablet,2024-12-23,31.0,147.94,Dec,2024,31.0,185.21,2024-06-05
494,Italy,Italy,Mobile & Tablet,2024-12-24,29.0,147.94,Dec,2024,30.0,185.21,2024-06-05
495,Italy,Italy,Mobile & Tablet,2024-12-25,27.0,180.66,Dec,2024,28.0,226.17,2024-06-05
496,Italy,Italy,Mobile & Tablet,2024-12-26,21.0,74.96,Dec,2024,22.0,93.85,2024-06-05
497,Italy,Italy,Mobile & Tablet,2024-12-27,18.0,147.94,Dec,2024,19.0,185.21,2024-06-05
498,Italy,Italy,Mobile & Tablet,2024-12-28,12.0,147.94,Dec,2024,13.0,185.21,2024-06-05
499,Italy,Italy,Mobile & Tablet,2024-12-29,15.0,147.94,Dec,2024,16.0,185.21,2024-06-05
500,Italy,Italy,Mobile & Tablet,2024-12-30,25.0,54.92,Dec,2024,25.0,68.75,2024-06-05
501,Italy,Italy,Mobile & Tablet,2024-12-31,26.0,196.09,Dec,2024,27.0,245.48,2024-06-05
