,region,market,funnel,account_type,ds,X,Month,Year,Italy_Desktop_-_Apr_2024,Italy_Desktop_-_Aug_2024,Italy_Desktop_-_Dec_2024,Italy_Desktop_-_Jul_2024,Italy_Desktop_-_Jun_2024,Italy_Desktop_-_May_2024,Italy_Desktop_-_Nov_2024,Italy_Desktop_-_Oct_2024,Italy_Desktop_-_Sep_2024,Italy_Mobile_&_Tablet_-_Apr_2024,Italy_Mobile_&_Tablet_-_Aug_2024,Italy_Mobile_&_Tablet_-_Dec_2024,Italy_Mobile_&_Tablet_-_Jul_2024,Italy_Mobile_&_Tablet_-_Jun_2024,Italy_Mobile_&_Tablet_-_May_2024,Italy_Mobile_&_Tablet_-_Nov_2024,Italy_Mobile_&_Tablet_-_Oct_2024,Italy_Mobile_&_Tablet_-_Sep_2024,Weekend,AOV,ROAS
104,Europe,Italy,-,Desktop,2024-08-07,2339.07,Aug,2024,0.0,2339.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
105,Europe,Italy,-,Desktop,2024-08-08,1880.1000000000004,Aug,2024,0.0,1880.1000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
106,Europe,Italy,-,Desktop,2024-08-09,1455.31,Aug,2024,0.0,1455.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
107,Europe,Italy,-,Desktop,2024-08-10,509.5500000000001,Aug,2024,0.0,509.5500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
108,Europe,Italy,-,Desktop,2024-08-11,369.98,Aug,2024,0.0,369.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
109,Europe,Italy,-,Desktop,2024-08-12,1345.53,Aug,2024,0.0,1345.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
110,Europe,Italy,-,Desktop,2024-08-13,711.8499999999998,Aug,2024,0.0,711.8499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
111,Europe,Italy,-,Desktop,2024-08-14,1479.7099999999998,Aug,2024,0.0,1479.7099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
112,Europe,Italy,-,Desktop,2024-08-15,1393.7199999999998,Aug,2024,0.0,1393.7199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
113,Europe,Italy,-,Desktop,2024-08-16,1439.3399999999997,Aug,2024,0.0,1439.3399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
114,Europe,Italy,-,Desktop,2024-08-17,460.34,Aug,2024,0.0,460.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
115,Europe,Italy,-,Desktop,2024-08-18,427.7899999999999,Aug,2024,0.0,427.7899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
116,Europe,Italy,-,Desktop,2024-08-19,1939.7299999999998,Aug,2024,0.0,1939.7299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
117,Europe,Italy,-,Desktop,2024-08-20,2002.4900000000002,Aug,2024,0.0,2002.4900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
118,Europe,Italy,-,Desktop,2024-08-21,1273.0900000000001,Aug,2024,0.0,1273.0900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
119,Europe,Italy,-,Desktop,2024-08-22,877.27,Aug,2024,0.0,877.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
120,Europe,Italy,-,Desktop,2024-08-23,818.6400000000001,Aug,2024,0.0,818.6400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
121,Europe,Italy,-,Desktop,2024-08-24,234.43999999999997,Aug,2024,0.0,234.43999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
122,Europe,Italy,-,Desktop,2024-08-25,180.32000000000002,Aug,2024,0.0,180.32000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
123,Europe,Italy,-,Desktop,2024-08-26,1033.2700000000002,Aug,2024,0.0,1033.2700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
124,Europe,Italy,-,Desktop,2024-08-27,1594.7399999999998,Aug,2024,0.0,1594.7399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
125,Europe,Italy,-,Desktop,2024-08-28,2247.39,Aug,2024,0.0,2247.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
126,Europe,Italy,-,Desktop,2024-08-29,3908.25,Aug,2024,0.0,3908.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
127,Europe,Italy,-,Desktop,2024-08-30,3352.46,Aug,2024,0.0,3352.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
128,Europe,Italy,-,Desktop,2024-08-31,255.31,Aug,2024,0.0,255.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
129,Europe,Italy,-,Desktop,2024-09-01,309.35,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
130,Europe,Italy,-,Desktop,2024-09-02,1388.3099999999997,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.3099999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
131,Europe,Italy,-,Desktop,2024-09-03,1476.0099999999998,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.0099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
132,Europe,Italy,-,Desktop,2024-09-04,1535.6,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
133,Europe,Italy,-,Desktop,2024-09-05,1373.6399999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.6399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
134,Europe,Italy,-,Desktop,2024-09-06,1244.67,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
135,Europe,Italy,-,Desktop,2024-09-07,283.59999999999997,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.59999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
136,Europe,Italy,-,Desktop,2024-09-08,245.02999999999997,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.02999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
137,Europe,Italy,-,Desktop,2024-09-09,1817.3500000000006,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.3500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
138,Europe,Italy,-,Desktop,2024-09-10,1712.11,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
139,Europe,Italy,-,Desktop,2024-09-11,1786.3599999999997,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.3599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
140,Europe,Italy,-,Desktop,2024-09-12,1551.09,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
141,Europe,Italy,-,Desktop,2024-09-13,1522.17,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
142,Europe,Italy,-,Desktop,2024-09-14,287.43999999999994,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.43999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
143,Europe,Italy,-,Desktop,2024-09-15,279.88,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
144,Europe,Italy,-,Desktop,2024-09-16,1698.16,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
145,Europe,Italy,-,Desktop,2024-09-17,1830.1800000000003,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1830.1800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
146,Europe,Italy,-,Desktop,2024-09-18,2013.5200000000002,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.5200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
147,Europe,Italy,-,Desktop,2024-09-19,2066.61,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
148,Europe,Italy,-,Desktop,2024-09-20,1645.63,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
149,Europe,Italy,-,Desktop,2024-09-21,458.15000000000003,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.15000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
150,Europe,Italy,-,Desktop,2024-09-22,333.13,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
151,Europe,Italy,-,Desktop,2024-09-23,1878.8999999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.8999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
152,Europe,Italy,-,Desktop,2024-09-24,2130.5499999999997,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.5499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
153,Europe,Italy,-,Desktop,2024-09-25,1996.8,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
154,Europe,Italy,-,Desktop,2024-09-26,1818.6300000000003,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.6300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
155,Europe,Italy,-,Desktop,2024-09-27,1990.42,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
156,Europe,Italy,-,Desktop,2024-09-28,703.78,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
157,Europe,Italy,-,Desktop,2024-09-29,685.8,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
158,Europe,Italy,-,Desktop,2024-09-30,4067.7699999999995,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4067.7699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
159,Europe,Italy,-,Desktop,2024-10-01,3772.8399999999992,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3772.8399999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
160,Europe,Italy,-,Desktop,2024-10-02,4380.150000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380.150000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
161,Europe,Italy,-,Desktop,2024-10-03,3386.64,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3386.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
162,Europe,Italy,-,Desktop,2024-10-04,1214.91,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
163,Europe,Italy,-,Desktop,2024-10-05,259.18,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
164,Europe,Italy,-,Desktop,2024-10-06,198.86,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
165,Europe,Italy,-,Desktop,2024-10-07,1442.79,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
166,Europe,Italy,-,Desktop,2024-10-08,1411.74,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
167,Europe,Italy,-,Desktop,2024-10-09,1575.51,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
168,Europe,Italy,-,Desktop,2024-10-10,1620.7900000000004,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.7900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
169,Europe,Italy,-,Desktop,2024-10-11,1848.2400000000002,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1848.2400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
170,Europe,Italy,-,Desktop,2024-10-12,365.2300000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.2300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
171,Europe,Italy,-,Desktop,2024-10-13,410.52000000000004,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.52000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
172,Europe,Italy,-,Desktop,2024-10-14,2185.67,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
173,Europe,Italy,-,Desktop,2024-10-15,2000.79,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
174,Europe,Italy,-,Desktop,2024-10-16,1808.8000000000002,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.8000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
175,Europe,Italy,-,Desktop,2024-10-17,1914.75,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
176,Europe,Italy,-,Desktop,2024-10-18,1570.5099999999998,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.5099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
177,Europe,Italy,-,Desktop,2024-10-19,395.72999999999996,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.72999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
178,Europe,Italy,-,Desktop,2024-10-20,314.61,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
179,Europe,Italy,-,Desktop,2024-10-21,1774.4299999999998,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.4299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
180,Europe,Italy,-,Desktop,2024-10-22,1749.7499999999995,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.7499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
181,Europe,Italy,-,Desktop,2024-10-23,1510.7600000000002,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.7600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
182,Europe,Italy,-,Desktop,2024-10-24,1702.94,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
183,Europe,Italy,-,Desktop,2024-10-25,1574.01,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
184,Europe,Italy,-,Desktop,2024-10-26,350.60999999999996,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.60999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
185,Europe,Italy,-,Desktop,2024-10-27,357.93,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
186,Europe,Italy,-,Desktop,2024-10-28,1724.33,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
187,Europe,Italy,-,Desktop,2024-10-29,1664.38,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
188,Europe,Italy,-,Desktop,2024-10-30,780.6200000000001,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.6200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
189,Europe,Italy,-,Desktop,2024-10-31,1784.23,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
190,Europe,Italy,-,Desktop,2024-11-01,1693.5900000000001,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1693.5900000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
191,Europe,Italy,-,Desktop,2024-11-02,437.09000000000003,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,437.09000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
192,Europe,Italy,-,Desktop,2024-11-03,411.76,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,411.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
193,Europe,Italy,-,Desktop,2024-11-04,2237.6000000000004,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2237.6000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
194,Europe,Italy,-,Desktop,2024-11-05,1913.82,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1913.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
195,Europe,Italy,-,Desktop,2024-11-06,2112.67,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2112.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
196,Europe,Italy,-,Desktop,2024-11-07,1815.96,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1815.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
197,Europe,Italy,-,Desktop,2024-11-08,1976.1599999999999,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1976.1599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
198,Europe,Italy,-,Desktop,2024-11-09,517.29,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,517.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
199,Europe,Italy,-,Desktop,2024-11-10,538.6999999999999,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,538.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
200,Europe,Italy,-,Desktop,2024-11-11,3287.439999999999,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,3287.439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
201,Europe,Italy,-,Desktop,2024-11-12,3399.2499999999995,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,3399.2499999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
202,Europe,Italy,-,Desktop,2024-11-13,1556.1499999999999,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1556.1499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
203,Europe,Italy,-,Desktop,2024-11-14,1569.6799999999998,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1569.6799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
204,Europe,Italy,-,Desktop,2024-11-15,1499.64,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1499.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
205,Europe,Italy,-,Desktop,2024-11-16,371.76,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,371.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
206,Europe,Italy,-,Desktop,2024-11-17,390.7999999999999,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,390.7999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
207,Europe,Italy,-,Desktop,2024-11-18,2097.08,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2097.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
208,Europe,Italy,-,Desktop,2024-11-19,1886.8400000000001,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1886.8400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.5,1.9
209,Europe,Italy,-,Desktop,2024-11-20,2168.99,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,2168.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
210,Europe,Italy,-,Desktop,2024-11-21,1776.9399999999998,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1776.9399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
211,Europe,Italy,-,Desktop,2024-11-22,1616.08,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,1616.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
212,Europe,Italy,-,Desktop,2024-11-23,496.08,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,496.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
213,Europe,Italy,-,Desktop,2024-11-24,531.97,Nov,2024,0.0,0.0,0.0,0.0,0.0,0.0,531.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,38.5,1.9
