,region,market,funnel,account_type,ds,X,Month,Year,US_Desktop_-_Apr_2024,US_Desktop_-_Aug_2024,US_Desktop_-_Dec_2024,US_Desktop_-_Jul_2024,US_Desktop_-_Jun_2024,US_Desktop_-_May_2024,US_Desktop_-_Nov_2024,US_Desktop_-_Oct_2024,US_Desktop_-_Sep_2024,US_Mobile_&_Tablet_-_Apr_2024,US_Mobile_&_Tablet_-_Aug_2024,US_Mobile_&_Tablet_-_Dec_2024,US_Mobile_&_Tablet_-_Jul_2024,US_Mobile_&_Tablet_-_Jun_2024,US_Mobile_&_Tablet_-_May_2024,US_Mobile_&_Tablet_-_Nov_2024,US_Mobile_&_Tablet_-_Oct_2024,US_Mobile_&_Tablet_-_Sep_2024,Weekend,AOV,ROAS
30,US,US,-,Desktop,2024-05-25,45.839999999999996,May,2024,0.0,0.0,0.0,0.0,0.0,45.839999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
31,US,US,-,Desktop,2024-05-26,0.58,May,2024,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
32,US,US,-,Desktop,2024-05-27,8220.350000000002,May,2024,0.0,0.0,0.0,0.0,0.0,8220.350000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
33,US,US,-,Desktop,2024-05-28,8174.89,May,2024,0.0,0.0,0.0,0.0,0.0,8174.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
34,US,US,-,Desktop,2024-05-29,22960.500000000004,May,2024,0.0,0.0,0.0,0.0,0.0,22960.500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
35,US,US,-,Desktop,2024-05-30,37125.47000000001,May,2024,0.0,0.0,0.0,0.0,0.0,37125.47000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
36,US,US,-,Desktop,2024-05-31,30361.640000000003,May,2024,0.0,0.0,0.0,0.0,0.0,30361.640000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
37,US,US,-,Desktop,2024-06-01,9015.019999999997,Jun,2024,0.0,0.0,0.0,0.0,9015.019999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
38,US,US,-,Desktop,2024-06-02,8218.59,Jun,2024,0.0,0.0,0.0,0.0,8218.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
39,US,US,-,Desktop,2024-06-03,43217.83,Jun,2024,0.0,0.0,0.0,0.0,43217.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
40,US,US,-,Desktop,2024-06-04,33713.369999999995,Jun,2024,0.0,0.0,0.0,0.0,33713.369999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
41,US,US,-,Desktop,2024-06-05,27700.610000000004,Jun,2024,0.0,0.0,0.0,0.0,27700.610000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
42,US,US,-,Desktop,2024-06-06,31650.499999999996,Jun,2024,0.0,0.0,0.0,0.0,31650.499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
43,US,US,-,Desktop,2024-06-07,27618.110000000004,Jun,2024,0.0,0.0,0.0,0.0,27618.110000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
44,US,US,-,Desktop,2024-06-08,7277.12,Jun,2024,0.0,0.0,0.0,0.0,7277.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
45,US,US,-,Desktop,2024-06-09,7744.9,Jun,2024,0.0,0.0,0.0,0.0,7744.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
46,US,US,-,Desktop,2024-06-10,45046.69,Jun,2024,0.0,0.0,0.0,0.0,45046.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
47,US,US,-,Desktop,2024-06-11,32943.82000000001,Jun,2024,0.0,0.0,0.0,0.0,32943.82000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
48,US,US,-,Desktop,2024-06-12,28594.49999999999,Jun,2024,0.0,0.0,0.0,0.0,28594.49999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
49,US,US,-,Desktop,2024-06-13,30382.300000000003,Jun,2024,0.0,0.0,0.0,0.0,30382.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
50,US,US,-,Desktop,2024-06-14,26713.960000000006,Jun,2024,0.0,0.0,0.0,0.0,26713.960000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
51,US,US,-,Desktop,2024-06-15,5635.55,Jun,2024,0.0,0.0,0.0,0.0,5635.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
52,US,US,-,Desktop,2024-06-16,5254.309999999998,Jun,2024,0.0,0.0,0.0,0.0,5254.309999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
53,US,US,-,Desktop,2024-06-17,36607.36,Jun,2024,0.0,0.0,0.0,0.0,36607.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
54,US,US,-,Desktop,2024-06-18,36457.65000000001,Jun,2024,0.0,0.0,0.0,0.0,36457.65000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
55,US,US,-,Desktop,2024-06-19,23189.91,Jun,2024,0.0,0.0,0.0,0.0,23189.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
56,US,US,-,Desktop,2024-06-20,25316.4,Jun,2024,0.0,0.0,0.0,0.0,25316.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
57,US,US,-,Desktop,2024-06-21,25699.31,Jun,2024,0.0,0.0,0.0,0.0,25699.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
58,US,US,-,Desktop,2024-06-22,8030.67,Jun,2024,0.0,0.0,0.0,0.0,8030.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
59,US,US,-,Desktop,2024-06-23,8119.04,Jun,2024,0.0,0.0,0.0,0.0,8119.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
60,US,US,-,Desktop,2024-06-24,36544.69,Jun,2024,0.0,0.0,0.0,0.0,36544.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
61,US,US,-,Desktop,2024-06-25,34604.810000000005,Jun,2024,0.0,0.0,0.0,0.0,34604.810000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
62,US,US,-,Desktop,2024-06-26,28513.570000000007,Jun,2024,0.0,0.0,0.0,0.0,28513.570000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
63,US,US,-,Desktop,2024-06-27,25646.54,Jun,2024,0.0,0.0,0.0,0.0,25646.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
64,US,US,-,Desktop,2024-06-28,22954.58,Jun,2024,0.0,0.0,0.0,0.0,22954.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
65,US,US,-,Desktop,2024-06-29,8656.460000000001,Jun,2024,0.0,0.0,0.0,0.0,8656.460000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
66,US,US,-,Desktop,2024-06-30,7474.930000000001,Jun,2024,0.0,0.0,0.0,0.0,7474.930000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
67,US,US,-,Desktop,2024-07-01,30242.02,Jul,2024,0.0,0.0,0.0,30242.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
68,US,US,-,Desktop,2024-07-02,11073.770000000002,Jul,2024,0.0,0.0,0.0,11073.770000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
69,US,US,-,Desktop,2024-07-03,40181.71,Jul,2024,0.0,0.0,0.0,40181.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
70,US,US,-,Desktop,2024-07-04,29064.32,Jul,2024,0.0,0.0,0.0,29064.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
71,US,US,-,Desktop,2024-07-05,26499.53,Jul,2024,0.0,0.0,0.0,26499.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
72,US,US,-,Desktop,2024-07-06,7075.8099999999995,Jul,2024,0.0,0.0,0.0,7075.8099999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
73,US,US,-,Desktop,2024-07-07,6360.820000000001,Jul,2024,0.0,0.0,0.0,6360.820000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
74,US,US,-,Desktop,2024-07-08,34736.66,Jul,2024,0.0,0.0,0.0,34736.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
75,US,US,-,Desktop,2024-07-09,33687.31,Jul,2024,0.0,0.0,0.0,33687.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
76,US,US,-,Desktop,2024-07-10,27462.71,Jul,2024,0.0,0.0,0.0,27462.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
77,US,US,-,Desktop,2024-07-11,29953.429999999997,Jul,2024,0.0,0.0,0.0,29953.429999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
78,US,US,-,Desktop,2024-07-12,31221.92,Jul,2024,0.0,0.0,0.0,31221.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
79,US,US,-,Desktop,2024-07-13,7302.27,Jul,2024,0.0,0.0,0.0,7302.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
80,US,US,-,Desktop,2024-07-14,7554.089999999999,Jul,2024,0.0,0.0,0.0,7554.089999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
81,US,US,-,Desktop,2024-07-15,40545.38999999999,Jul,2024,0.0,0.0,0.0,40545.38999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
82,US,US,-,Desktop,2024-07-16,33735.59,Jul,2024,0.0,0.0,0.0,33735.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
83,US,US,-,Desktop,2024-07-17,30019.359999999993,Jul,2024,0.0,0.0,0.0,30019.359999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
84,US,US,-,Desktop,2024-07-18,27116.589999999997,Jul,2024,0.0,0.0,0.0,27116.589999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
85,US,US,-,Desktop,2024-07-19,23484.810000000005,Jul,2024,0.0,0.0,0.0,23484.810000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
86,US,US,-,Desktop,2024-07-20,5848.089999999999,Jul,2024,0.0,0.0,0.0,5848.089999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
87,US,US,-,Desktop,2024-07-21,5801.77,Jul,2024,0.0,0.0,0.0,5801.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
88,US,US,-,Desktop,2024-07-22,38749.53999999999,Jul,2024,0.0,0.0,0.0,38749.53999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
89,US,US,-,Desktop,2024-07-23,29755.83,Jul,2024,0.0,0.0,0.0,29755.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
90,US,US,-,Desktop,2024-07-24,28195.39,Jul,2024,0.0,0.0,0.0,28195.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
91,US,US,-,Desktop,2024-07-25,28877.1,Jul,2024,0.0,0.0,0.0,28877.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
92,US,US,-,Desktop,2024-07-26,26230.56,Jul,2024,0.0,0.0,0.0,26230.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
93,US,US,-,Desktop,2024-07-27,7153.490000000002,Jul,2024,0.0,0.0,0.0,7153.490000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
94,US,US,-,Desktop,2024-07-28,7531.8899999999985,Jul,2024,0.0,0.0,0.0,7531.8899999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
95,US,US,-,Desktop,2024-07-29,38271.939999999995,Jul,2024,0.0,0.0,0.0,38271.939999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
96,US,US,-,Desktop,2024-07-30,34270.99,Jul,2024,0.0,0.0,0.0,34270.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
97,US,US,-,Desktop,2024-07-31,33083.06,Jul,2024,0.0,0.0,0.0,33083.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
98,US,US,-,Desktop,2024-08-01,33224.39,Aug,2024,0.0,33224.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
99,US,US,-,Desktop,2024-08-02,27303.809999999998,Aug,2024,0.0,27303.809999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
100,US,US,-,Desktop,2024-08-03,6970.240000000001,Aug,2024,0.0,6970.240000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
101,US,US,-,Desktop,2024-08-04,6433.909999999998,Aug,2024,0.0,6433.909999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
102,US,US,-,Desktop,2024-08-05,39714.759999999995,Aug,2024,0.0,39714.759999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
103,US,US,-,Desktop,2024-08-06,35198.659999999996,Aug,2024,0.0,35198.659999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
104,US,US,-,Desktop,2024-08-07,32648.249999999993,Aug,2024,0.0,32648.249999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
105,US,US,-,Desktop,2024-08-08,30825.709999999995,Aug,2024,0.0,30825.709999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
106,US,US,-,Desktop,2024-08-09,29664.68,Aug,2024,0.0,29664.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
107,US,US,-,Desktop,2024-08-10,7626.88,Aug,2024,0.0,7626.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
108,US,US,-,Desktop,2024-08-11,8530.039999999999,Aug,2024,0.0,8530.039999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
109,US,US,-,Desktop,2024-08-12,40986.03999999999,Aug,2024,0.0,40986.03999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
110,US,US,-,Desktop,2024-08-13,32894.090000000004,Aug,2024,0.0,32894.090000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
111,US,US,-,Desktop,2024-08-14,31586.32,Aug,2024,0.0,31586.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
112,US,US,-,Desktop,2024-08-15,31143.730000000003,Aug,2024,0.0,31143.730000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
113,US,US,-,Desktop,2024-08-16,25351.589999999997,Aug,2024,0.0,25351.589999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
114,US,US,-,Desktop,2024-08-17,6610.619999999999,Aug,2024,0.0,6610.619999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
115,US,US,-,Desktop,2024-08-18,7876.38,Aug,2024,0.0,7876.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
116,US,US,-,Desktop,2024-08-19,46047.55,Aug,2024,0.0,46047.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
117,US,US,-,Desktop,2024-08-20,27335.06000000001,Aug,2024,0.0,27335.06000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
118,US,US,-,Desktop,2024-08-21,26303.62,Aug,2024,0.0,26303.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
119,US,US,-,Desktop,2024-08-22,25170.419999999995,Aug,2024,0.0,25170.419999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
120,US,US,-,Desktop,2024-08-23,23410.769999999997,Aug,2024,0.0,23410.769999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
121,US,US,-,Desktop,2024-08-24,6723.99,Aug,2024,0.0,6723.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
122,US,US,-,Desktop,2024-08-25,5826.620000000001,Aug,2024,0.0,5826.620000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
123,US,US,-,Desktop,2024-08-26,38716.90000000001,Aug,2024,0.0,38716.90000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
124,US,US,-,Desktop,2024-08-27,34816.26,Aug,2024,0.0,34816.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
125,US,US,-,Desktop,2024-08-28,28707.929999999997,Aug,2024,0.0,28707.929999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
126,US,US,-,Desktop,2024-08-29,26684.620000000003,Aug,2024,0.0,26684.620000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
127,US,US,-,Desktop,2024-08-30,23583.93,Aug,2024,0.0,23583.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
128,US,US,-,Desktop,2024-08-31,13.8,Aug,2024,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
129,US,US,-,Desktop,2024-09-01,28164.60269387755,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28164.60269387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
130,US,US,-,Desktop,2024-09-02,28164.60269387755,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28164.60269387755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
131,US,US,-,Desktop,2024-09-03,32905.36,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32905.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
132,US,US,-,Desktop,2024-09-04,35897.82,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35897.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
133,US,US,-,Desktop,2024-09-05,32227.329999999998,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32227.329999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
134,US,US,-,Desktop,2024-09-06,30117.769999999997,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30117.769999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
135,US,US,-,Desktop,2024-09-07,7186.049999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7186.049999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
136,US,US,-,Desktop,2024-09-08,7103.2699999999995,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7103.2699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
137,US,US,-,Desktop,2024-09-09,45006.50999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45006.50999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
138,US,US,-,Desktop,2024-09-10,43524.31999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43524.31999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
139,US,US,-,Desktop,2024-09-11,37582.88999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37582.88999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
140,US,US,-,Desktop,2024-09-12,39197.490000000005,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39197.490000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
141,US,US,-,Desktop,2024-09-13,33916.79,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33916.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
142,US,US,-,Desktop,2024-09-14,7668.469999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7668.469999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
143,US,US,-,Desktop,2024-09-15,5819.37,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5819.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.32,29.5
144,US,US,-,Desktop,2024-09-16,42143.079999999994,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42143.079999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.32,29.5
