,region_x,market,funnel,account_type,ds,X,Month,Year,Spain_Desktop_-_Apr_2024,Spain_Desktop_-_Aug_2024,Spain_Desktop_-_Dec_2024,Spain_Desktop_-_Jul_2024,Spain_Desktop_-_Jun_2024,Spain_Desktop_-_May_2024,Spain_Desktop_-_Nov_2024,Spain_Desktop_-_Oct_2024,Spain_Desktop_-_Sep_2024,Spain_Mobile_&_Tablet_-_Apr_2024,Spain_Mobile_&_Tablet_-_Aug_2024,Spain_Mobile_&_Tablet_-_Dec_2024,Spain_Mobile_&_Tablet_-_Jul_2024,Spain_Mobile_&_Tablet_-_Jun_2024,Spain_Mobile_&_Tablet_-_May_2024,Spain_Mobile_&_Tablet_-_Nov_2024,Spain_Mobile_&_Tablet_-_Oct_2024,Spain_Mobile_&_Tablet_-_Sep_2024,Weekend,region_y,revenue,cost,conversion,AOV,ROAS
75,EMEA,Spain,-,Desktop,2024-07-09,429.8499999999999,Jul,2024,0.0,0.0,0.0,429.8499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
76,EMEA,Spain,-,Desktop,2024-07-10,361.41999999999996,Jul,2024,0.0,0.0,0.0,361.41999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
77,EMEA,Spain,-,Desktop,2024-07-11,392.32000000000005,Jul,2024,0.0,0.0,0.0,392.32000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
78,EMEA,Spain,-,Desktop,2024-07-12,297.48,Jul,2024,0.0,0.0,0.0,297.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
79,EMEA,Spain,-,Desktop,2024-07-13,81.92,Jul,2024,0.0,0.0,0.0,81.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
80,EMEA,Spain,-,Desktop,2024-07-14,78.15,Jul,2024,0.0,0.0,0.0,78.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
81,EMEA,Spain,-,Desktop,2024-07-15,444.37999999999994,Jul,2024,0.0,0.0,0.0,444.37999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
82,EMEA,Spain,-,Desktop,2024-07-16,538.71,Jul,2024,0.0,0.0,0.0,538.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
83,EMEA,Spain,-,Desktop,2024-07-17,479.4,Jul,2024,0.0,0.0,0.0,479.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
84,EMEA,Spain,-,Desktop,2024-07-18,409.78,Jul,2024,0.0,0.0,0.0,409.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
85,EMEA,Spain,-,Desktop,2024-07-19,349.7,Jul,2024,0.0,0.0,0.0,349.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
86,EMEA,Spain,-,Desktop,2024-07-20,62.58000000000001,Jul,2024,0.0,0.0,0.0,62.58000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
87,EMEA,Spain,-,Desktop,2024-07-21,55.0,Jul,2024,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
88,EMEA,Spain,-,Desktop,2024-07-22,478.49999999999994,Jul,2024,0.0,0.0,0.0,478.49999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
89,EMEA,Spain,-,Desktop,2024-07-23,441.25,Jul,2024,0.0,0.0,0.0,441.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
90,EMEA,Spain,-,Desktop,2024-07-24,558.07,Jul,2024,0.0,0.0,0.0,558.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
91,EMEA,Spain,-,Desktop,2024-07-25,499.9100000000001,Jul,2024,0.0,0.0,0.0,499.9100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
92,EMEA,Spain,-,Desktop,2024-07-26,846.51,Jul,2024,0.0,0.0,0.0,846.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
93,EMEA,Spain,-,Desktop,2024-07-27,182.8,Jul,2024,0.0,0.0,0.0,182.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
94,EMEA,Spain,-,Desktop,2024-07-28,151.18,Jul,2024,0.0,0.0,0.0,151.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
95,EMEA,Spain,-,Desktop,2024-07-29,929.1399999999999,Jul,2024,0.0,0.0,0.0,929.1399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
96,EMEA,Spain,-,Desktop,2024-07-30,821.05,Jul,2024,0.0,0.0,0.0,821.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
97,EMEA,Spain,-,Desktop,2024-07-31,678.9899999999998,Jul,2024,0.0,0.0,0.0,678.9899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
98,EMEA,Spain,-,Desktop,2024-08-01,845.7299999999999,Aug,2024,0.0,845.7299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
99,EMEA,Spain,-,Desktop,2024-08-02,743.9499999999998,Aug,2024,0.0,743.9499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
100,EMEA,Spain,-,Desktop,2024-08-03,102.25999999999999,Aug,2024,0.0,102.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
101,EMEA,Spain,-,Desktop,2024-08-04,259.45000000000005,Aug,2024,0.0,259.45000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
102,EMEA,Spain,-,Desktop,2024-08-05,749.9499999999999,Aug,2024,0.0,749.9499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
103,EMEA,Spain,-,Desktop,2024-08-06,1306.3,Aug,2024,0.0,1306.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
104,EMEA,Spain,-,Desktop,2024-08-07,1078.8700000000001,Aug,2024,0.0,1078.8700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
105,EMEA,Spain,-,Desktop,2024-08-08,165.26,Aug,2024,0.0,165.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
106,EMEA,Spain,-,Desktop,2024-08-09,157.0,Aug,2024,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
107,EMEA,Spain,-,Desktop,2024-08-10,30.179999999999996,Aug,2024,0.0,30.179999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
108,EMEA,Spain,-,Desktop,2024-08-11,36.589999999999996,Aug,2024,0.0,36.589999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
109,EMEA,Spain,-,Desktop,2024-08-12,176.73,Aug,2024,0.0,176.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
110,EMEA,Spain,-,Desktop,2024-08-13,236.18,Aug,2024,0.0,236.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
111,EMEA,Spain,-,Desktop,2024-08-14,838.1900000000002,Aug,2024,0.0,838.1900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
112,EMEA,Spain,-,Desktop,2024-08-15,868.7399999999999,Aug,2024,0.0,868.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
113,EMEA,Spain,-,Desktop,2024-08-16,600.41,Aug,2024,0.0,600.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
114,EMEA,Spain,-,Desktop,2024-08-17,185.23000000000002,Aug,2024,0.0,185.23000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
115,EMEA,Spain,-,Desktop,2024-08-18,126.95000000000002,Aug,2024,0.0,126.95000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
116,EMEA,Spain,-,Desktop,2024-08-19,709.81,Aug,2024,0.0,709.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
117,EMEA,Spain,-,Desktop,2024-08-20,656.5600000000001,Aug,2024,0.0,656.5600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
118,EMEA,Spain,-,Desktop,2024-08-21,233.17000000000002,Aug,2024,0.0,233.17000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
119,EMEA,Spain,-,Desktop,2024-08-22,209.39000000000001,Aug,2024,0.0,209.39000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
120,EMEA,Spain,-,Desktop,2024-08-23,185.49999999999997,Aug,2024,0.0,185.49999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
121,EMEA,Spain,-,Desktop,2024-08-24,51.55,Aug,2024,0.0,51.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
122,EMEA,Spain,-,Desktop,2024-08-25,59.690000000000005,Aug,2024,0.0,59.690000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
123,EMEA,Spain,-,Desktop,2024-08-26,365.30000000000007,Aug,2024,0.0,365.30000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
124,EMEA,Spain,-,Desktop,2024-08-27,667.67,Aug,2024,0.0,667.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
125,EMEA,Spain,-,Desktop,2024-08-28,507.02,Aug,2024,0.0,507.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
126,EMEA,Spain,-,Desktop,2024-08-29,1343.5999999999995,Aug,2024,0.0,1343.5999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
127,EMEA,Spain,-,Desktop,2024-08-30,1371.8100000000002,Aug,2024,0.0,1371.8100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
128,EMEA,Spain,-,Desktop,2024-08-31,194.11000000000004,Aug,2024,0.0,194.11000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
129,EMEA,Spain,-,Desktop,2024-09-01,122.2,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
130,EMEA,Spain,-,Desktop,2024-09-02,834.0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
131,EMEA,Spain,-,Desktop,2024-09-03,845.46,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
132,EMEA,Spain,-,Desktop,2024-09-04,826.6500000000001,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.6500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
133,EMEA,Spain,-,Desktop,2024-09-05,751.3000000000001,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
134,EMEA,Spain,-,Desktop,2024-09-06,507.74999999999994,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.74999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
135,EMEA,Spain,-,Desktop,2024-09-07,137.36,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
136,EMEA,Spain,-,Desktop,2024-09-08,160.02,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
137,EMEA,Spain,-,Desktop,2024-09-09,631.7,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
138,EMEA,Spain,-,Desktop,2024-09-10,849.74,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
139,EMEA,Spain,-,Desktop,2024-09-11,729.27,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
140,EMEA,Spain,-,Desktop,2024-09-12,758.5,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
141,EMEA,Spain,-,Desktop,2024-09-13,551.5,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
142,EMEA,Spain,-,Desktop,2024-09-14,88.11000000000001,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.11000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
143,EMEA,Spain,-,Desktop,2024-09-15,128.86,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
144,EMEA,Spain,-,Desktop,2024-09-16,701.5100000000002,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.5100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
145,EMEA,Spain,-,Desktop,2024-09-17,849.9300000000001,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.9300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
146,EMEA,Spain,-,Desktop,2024-09-18,855.11,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
147,EMEA,Spain,-,Desktop,2024-09-19,1085.6799999999998,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.6799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
148,EMEA,Spain,-,Desktop,2024-09-20,991.0299999999999,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
149,EMEA,Spain,-,Desktop,2024-09-21,208.1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
150,EMEA,Spain,-,Desktop,2024-09-22,205.1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
151,EMEA,Spain,-,Desktop,2024-09-23,1107.7299999999998,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.7299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
152,EMEA,Spain,-,Desktop,2024-09-24,1585.8200000000006,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.8200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
153,EMEA,Spain,-,Desktop,2024-09-25,1700.25,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
154,EMEA,Spain,-,Desktop,2024-09-26,1261.95,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
155,EMEA,Spain,-,Desktop,2024-09-27,1065.18,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
156,EMEA,Spain,-,Desktop,2024-09-28,23.49,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
157,EMEA,Spain,-,Desktop,2024-09-29,283.32,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
158,EMEA,Spain,-,Desktop,2024-09-30,1227.71,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
159,EMEA,Spain,-,Desktop,2024-10-01,348.78,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
160,EMEA,Spain,-,Desktop,2024-10-02,715.03,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
161,EMEA,Spain,-,Desktop,2024-10-03,655.9599999999999,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.9599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
162,EMEA,Spain,-,Desktop,2024-10-04,502.98,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
163,EMEA,Spain,-,Desktop,2024-10-05,74.07,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
164,EMEA,Spain,-,Desktop,2024-10-06,89.20000000000002,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EMEA,2266401.844,8355484.22,71899,31.5220217805533,0.271247217315671
