,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,42.71,42.28
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,42.83,42.4
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,linear,43.67,43.22
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,85.21,85.1
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,logistic,83.63,83.5
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,linear,42.18,41.760000000000005
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,linear,43.65,43.19
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,logistic,7.16,0.6799999999999999
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,logistic,6.75,1.3299999999999998
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,linear,43.36,42.91
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,logistic,85.19,85.08
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,43.86,43.5
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,logistic,83.56,83.43
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,linear,44.03,43.669999999999995
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,87.57,87.6
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,linear,19.92,20.24
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,86.38,86.4
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,linear,13.97,14.399999999999999
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,linear,40.92,40.61
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,logistic,5.17,1.3599999999999999
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,logistic,5.2,0.7000000000000001
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,linear,42.57,42.22
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,logistic,87.57,87.6
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,44.88,44.41
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,logistic,86.41,86.42999999999999
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,linear,44.05,43.6
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,88.24,88.05
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,linear,40.81,40.400000000000006
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,na,linear,38.6,38.25
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,logistic,88.31,88.12
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,logistic,62.69,62.29
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,linear,43.42,42.980000000000004
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,na,logistic,62.8,62.4
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,na,linear,42.8,42.38
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,logistic,88.35,88.16000000000001
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,35.66,35.47
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,linear,35.25,35.06
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,na,logistic,88.38,88.19
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,99.99,99.99
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,linear,35.89,35.68
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,99.99,99.99
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,na,linear,35.45,35.25
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,linear,14.44,14.719999999999999
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,logistic,83.49,83.54
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,na,logistic,83.49,83.54
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,linear,30.7,30.61
0,France,Mobile & Tablet,-,183,0.1,10.0,1.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,42.57,42.14
0,France,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,logistic,99.99,99.99
0,France,Mobile & Tablet,-,183,0.1,10.0,1.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,42.87,42.44
