,Region,Market,device_segment,Ds,OptimalConversionQuantity,OptimalSpendValue,Month,Year,BaseConversionQuantity,BaseSpend,SavedDate
438,France,France,Mobile & Tablet,2024-10-29,24.0,324.22,Oct,2024,24.0,349.13,2024-06-05
439,France,France,Mobile & Tablet,2024-10-30,23.0,228.13,Oct,2024,23.0,245.65,2024-06-05
440,France,France,Mobile & Tablet,2024-10-31,21.0,343.26,Oct,2024,21.0,369.63,2024-06-05
441,France,France,Mobile & Tablet,2024-11-01,18.0,282.82,Nov,2024,18.0,320.59,2024-06-05
442,France,France,Mobile & Tablet,2024-11-02,11.0,181.25,Nov,2024,11.0,205.45,2024-06-05
443,France,France,Mobile & Tablet,2024-11-03,13.0,154.96,Nov,2024,13.0,175.65,2024-06-05
444,France,France,Mobile & Tablet,2024-11-04,26.0,362.21,Nov,2024,26.0,410.57,2024-06-05
445,France,France,Mobile & Tablet,2024-11-05,24.0,365.58,Nov,2024,24.0,414.4,2024-06-05
446,France,France,Mobile & Tablet,2024-11-06,23.0,391.25,Nov,2024,23.0,443.49,2024-06-05
447,France,France,Mobile & Tablet,2024-11-07,21.0,451.73,Nov,2024,21.0,512.06,2024-06-05
448,France,France,Mobile & Tablet,2024-11-08,18.0,313.41,Nov,2024,18.0,355.26,2024-06-05
449,France,France,Mobile & Tablet,2024-11-09,10.0,162.49,Nov,2024,11.0,184.19,2024-06-05
450,France,France,Mobile & Tablet,2024-11-10,13.0,132.29,Nov,2024,13.0,149.96,2024-06-05
451,France,France,Mobile & Tablet,2024-11-11,25.0,525.38,Nov,2024,25.0,595.54,2024-06-05
452,France,France,Mobile & Tablet,2024-11-12,24.0,395.88,Nov,2024,24.0,448.74,2024-06-05
453,France,France,Mobile & Tablet,2024-11-13,23.0,435.59,Nov,2024,23.0,493.76,2024-06-05
454,France,France,Mobile & Tablet,2024-11-14,21.0,486.35,Nov,2024,21.0,551.29,2024-06-05
455,France,France,Mobile & Tablet,2024-11-15,17.0,388.87,Nov,2024,17.0,440.8,2024-06-05
456,France,France,Mobile & Tablet,2024-11-16,10.0,284.16,Nov,2024,10.0,322.1,2024-06-05
457,France,France,Mobile & Tablet,2024-11-17,12.0,222.38,Nov,2024,12.0,252.08,2024-06-05
458,France,France,Mobile & Tablet,2024-11-18,25.0,428.94,Nov,2024,25.0,486.22,2024-06-05
459,France,France,Mobile & Tablet,2024-11-19,24.0,560.98,Nov,2024,24.0,635.9,2024-06-05
460,France,France,Mobile & Tablet,2024-11-20,22.0,482.33,Nov,2024,23.0,546.74,2024-06-05
461,France,France,Mobile & Tablet,2024-11-21,20.0,531.12,Nov,2024,21.0,602.04,2024-06-05
462,France,France,Mobile & Tablet,2024-11-22,17.0,427.42,Nov,2024,17.0,484.5,2024-06-05
463,France,France,Mobile & Tablet,2024-11-23,10.0,238.0,Nov,2024,10.0,269.78,2024-06-05
464,France,France,Mobile & Tablet,2024-11-24,13.0,279.42,Nov,2024,13.0,316.73,2024-06-05
465,France,France,Mobile & Tablet,2024-11-25,26.0,510.06,Nov,2024,26.0,578.17,2024-06-05
466,France,France,Mobile & Tablet,2024-11-26,25.0,528.99,Nov,2024,25.0,599.63,2024-06-05
467,France,France,Mobile & Tablet,2024-11-27,25.0,626.1,Nov,2024,25.0,709.71,2024-06-05
468,France,France,Mobile & Tablet,2024-11-28,23.0,691.47,Nov,2024,24.0,783.81,2024-06-05
469,France,France,Mobile & Tablet,2024-11-29,20.0,473.36,Nov,2024,20.0,536.57,2024-06-05
470,France,France,Mobile & Tablet,2024-11-30,13.0,285.46,Nov,2024,13.0,323.58,2024-06-05
471,France,France,Mobile & Tablet,2024-12-01,16.0,244.42,Dec,2024,16.0,307.78,2024-06-05
472,France,France,Mobile & Tablet,2024-12-02,30.0,464.39,Dec,2024,30.0,584.77,2024-06-05
473,France,France,Mobile & Tablet,2024-12-03,29.0,568.0,Dec,2024,29.0,715.24,2024-06-05
474,France,France,Mobile & Tablet,2024-12-04,28.0,543.3,Dec,2024,29.0,684.14,2024-06-05
475,France,France,Mobile & Tablet,2024-12-05,27.0,583.69,Dec,2024,28.0,734.99,2024-06-05
476,France,France,Mobile & Tablet,2024-12-06,24.0,502.08,Dec,2024,25.0,632.24,2024-06-05
477,France,France,Mobile & Tablet,2024-12-07,17.0,330.37,Dec,2024,18.0,416.01,2024-06-05
478,France,France,Mobile & Tablet,2024-12-08,21.0,225.81,Dec,2024,21.0,284.35,2024-06-05
479,France,France,Mobile & Tablet,2024-12-09,34.0,519.55,Dec,2024,34.0,654.23,2024-06-05
480,France,France,Mobile & Tablet,2024-12-10,33.0,558.92,Dec,2024,33.0,703.81,2024-06-05
481,France,France,Mobile & Tablet,2024-12-11,32.0,652.57,Dec,2024,33.0,821.73,2024-06-05
482,France,France,Mobile & Tablet,2024-12-12,31.0,764.2,Dec,2024,32.0,962.3,2024-06-05
483,France,France,Mobile & Tablet,2024-12-13,27.0,546.41,Dec,2024,28.0,688.05,2024-06-05
484,France,France,Mobile & Tablet,2024-12-14,20.0,247.24,Dec,2024,20.0,311.32,2024-06-05
485,France,France,Mobile & Tablet,2024-12-15,22.0,156.78,Dec,2024,22.0,197.42,2024-06-05
486,France,France,Mobile & Tablet,2024-12-16,35.0,477.78,Dec,2024,35.0,601.63,2024-06-05
487,France,France,Mobile & Tablet,2024-12-17,33.0,528.53,Dec,2024,33.0,665.54,2024-06-05
488,France,France,Mobile & Tablet,2024-12-18,31.0,517.26,Dec,2024,32.0,651.35,2024-06-05
489,France,France,Mobile & Tablet,2024-12-19,29.0,578.92,Dec,2024,30.0,728.99,2024-06-05
490,France,France,Mobile & Tablet,2024-12-20,25.0,382.35,Dec,2024,25.0,481.47,2024-06-05
491,France,France,Mobile & Tablet,2024-12-21,17.0,239.3,Dec,2024,17.0,301.33,2024-06-05
492,France,France,Mobile & Tablet,2024-12-22,18.0,78.81,Dec,2024,19.0,99.24,2024-06-05
493,France,France,Mobile & Tablet,2024-12-23,30.0,237.91,Dec,2024,30.0,299.58,2024-06-05
494,France,France,Mobile & Tablet,2024-12-24,28.0,237.91,Dec,2024,28.0,299.58,2024-06-05
495,France,France,Mobile & Tablet,2024-12-25,22.0,30.47,Dec,2024,22.0,38.37,2024-06-05
496,France,France,Mobile & Tablet,2024-12-26,23.0,237.91,Dec,2024,23.0,299.58,2024-06-05
497,France,France,Mobile & Tablet,2024-12-27,18.0,237.91,Dec,2024,19.0,299.58,2024-06-05
498,France,France,Mobile & Tablet,2024-12-28,11.0,237.91,Dec,2024,11.0,299.58,2024-06-05
499,France,France,Mobile & Tablet,2024-12-29,12.0,237.91,Dec,2024,12.0,299.58,2024-06-05
500,France,France,Mobile & Tablet,2024-12-30,24.0,133.66,Dec,2024,24.0,168.31,2024-06-05
501,France,France,Mobile & Tablet,2024-12-31,22.0,347.49,Dec,2024,22.0,437.57,2024-06-05
