,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,54.04,8.16
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,51.93,5.680000000000001
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,49.87,39.48
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Custom,na,na,na,na,na,na,na,linear,52.23,5.34
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,logistic,31.71,4.73
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,linear,54.56,8.89
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,linear,52.15,7.4399999999999995
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Custom,na,na,na,na,na,na,na,logistic,40.99,32.75
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,logistic,45.85,31.879999999999995
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,logistic,34.95,28.470000000000002
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,linear,51.78,4.99
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,linear,51.83,7.449999999999999
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,linear,50.37,4.53
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,logistic,41.32,35.13
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,logistic,38.57,29.439999999999998
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,logistic,34.35,10.440000000000001
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,linear,50.66,6.68
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,31.46,33.57
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,linear,32.84,34.44
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,logistic,43.76,35.27
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,51.41,37.53
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,51.52,36.82
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,linear,31.98,30.15
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,linear,34.76,37.26
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,linear,30.81,30.91
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,logistic,53.6,34.73
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,logistic,54.54,40.6
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,logistic,52.29,41.13
