,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,54.22,7.88
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,52.13,8.09
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,49.87,39.48
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,logistic,31.73,4.77
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Custom,na,na,na,na,na,na,na,linear,51.87,6.81
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,linear,54.25,9.0
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,linear,52.4,8.44
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Custom,na,na,na,na,na,na,na,logistic,40.99,32.75
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,logistic,45.85,31.879999999999995
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,linear,51.94,4.61
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,linear,52.31,10.59
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,logistic,34.95,28.470000000000002
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,linear,50.13,3.5999999999999996
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,logistic,37.92,32.18
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,logistic,38.57,29.439999999999998
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,logistic,34.44,10.54
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,31.5,33.72
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,linear,51.49,8.110000000000001
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,linear,30.37,32.019999999999996
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,logistic,43.76,35.27
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,51.41,37.53
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,51.52,36.82
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,linear,35.89,38.31
0,India,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,linear,32.18,29.21
