,market,account_type,funnel,ds,region,X,y,weekday_or_weekend,Month of Ds,floor,AOV,ROAS,cap
0,India,Desktop,-,2022-01-01,EMEA,55.37,49.0,1,January,0,103.0434172009,17.6660479749795,9.492785691176314
1,India,Desktop,-,2022-01-02,EMEA,35.53,20.0,1,January,0,103.0434172009,17.6660479749795,6.091361307702628
2,India,Desktop,-,2022-01-03,EMEA,223.41000000000003,199.0,0,January,0,103.0434172009,17.6660479749795,38.30202729394439
3,India,Desktop,-,2022-01-04,EMEA,1593.64,245.0,0,January,0,103.0434172009,17.6660479749795,273.2180420604339
4,India,Desktop,-,2022-01-05,EMEA,1125.09,202.0,0,January,0,103.0434172009,17.6660479749795,192.88853627028283
5,India,Desktop,-,2022-01-06,EMEA,741.5,238.0,0,January,0,103.0434172009,17.6660479749795,127.1248074771038
6,India,Desktop,-,2022-01-07,EMEA,718.84,202.0,0,January,0,103.0434172009,17.6660479749795,123.23991450686621
7,India,Desktop,-,2022-01-08,EMEA,688.4999999999999,126.0,1,January,0,103.0434172009,17.6660479749795,118.03834113012266
8,India,Desktop,-,2022-01-09,EMEA,212.29999999999995,26.0,1,January,0,103.0434172009,17.6660479749795,36.39729821630362
9,India,Desktop,-,2022-01-10,EMEA,1208.4299999999998,292.0,0,January,0,103.0434172009,17.6660479749795,207.17657599400744
10,India,Desktop,-,2022-01-11,EMEA,1267.03,316.0,0,January,0,103.0434172009,17.6660479749795,217.22312180406584
11,India,Desktop,-,2022-01-12,EMEA,1028.74,220.0,0,January,0,103.0434172009,17.6660479749795,176.3700262225162
12,India,Desktop,-,2022-01-13,EMEA,1080.8600000000001,167.0,0,January,0,103.0434172009,17.6660479749795,185.30562293958522
13,India,Desktop,-,2022-01-14,EMEA,989.46,142.0,0,January,0,103.0434172009,17.6660479749795,169.63575456007433
14,India,Desktop,-,2022-01-15,EMEA,675.6600000000001,120.0,1,January,0,103.0434172009,17.6660479749795,115.83701607549557
15,India,Desktop,-,2022-01-16,EMEA,394.57,8.0,1,January,0,103.0434172009,17.6660479749795,67.64617031185549
16,India,Desktop,-,2022-01-17,EMEA,1479.01,162.0,0,January,0,103.0434172009,17.6660479749795,253.56555833676506
17,India,Desktop,-,2022-01-18,EMEA,1317.87,149.0,0,January,0,103.0434172009,17.6660479749795,225.93927178671714
18,India,Desktop,-,2022-01-19,EMEA,1391.72,152.0,0,January,0,103.0434172009,17.6660479749795,238.60031970604842
19,India,Desktop,-,2022-01-20,EMEA,1630.9800000000002,168.0,0,January,0,103.0434172009,17.6660479749795,279.619714766024
20,India,Desktop,-,2022-01-21,EMEA,1353.3400000000001,162.0,0,January,0,103.0434172009,17.6660479749795,232.020346528744
21,India,Desktop,-,2022-01-22,EMEA,721.0200000000001,87.0,1,January,0,103.0434172009,17.6660479749795,123.6136597264213
22,India,Desktop,-,2022-01-23,EMEA,348.67999999999995,18.0,1,January,0,103.0434172009,17.6660479749795,59.77866199745994
23,India,Desktop,-,2022-01-24,EMEA,1298.28,147.0,0,January,0,103.0434172009,17.6660479749795,222.58070809355945
24,India,Desktop,-,2022-01-25,EMEA,1069.09,178.0,0,January,0,103.0434172009,17.6660479749795,183.2877416395103
25,India,Desktop,-,2022-01-26,EMEA,560.39,65.0,0,January,0,103.0434172009,17.6660479749795,96.07480898461795
26,India,Desktop,-,2022-01-27,EMEA,1136.78,204.0,0,January,0,103.0434172009,17.6660479749795,194.89270214945657
27,India,Desktop,-,2022-01-28,EMEA,968.1,168.0,0,January,0,103.0434172009,17.6660479749795,165.97373717947968
28,India,Desktop,-,2022-01-29,EMEA,550.5600000000001,95.0,1,January,0,103.0434172009,17.6660479749795,94.38952664139484
29,India,Desktop,-,2022-01-30,EMEA,278.07,9.0,1,January,0,103.0434172009,17.6660479749795,47.673088624623404
