,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,35.08,36.34
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,36.92,38.04
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,73.9,74.41
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,logistic,72.52,73.1
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Custom,na,na,na,na,na,na,na,linear,39.48,24.12
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,linear,37.08,38.3
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,linear,37.94,39.04
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Custom,na,na,na,na,na,na,na,logistic,65.04,37.81
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,logistic,78.19,75.85
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,linear,43.75,44.940000000000005
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,logistic,77.97,75.76
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,linear,38.43,22.71
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,linear,40.97,42.089999999999996
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,logistic,93.57,89.49000000000001
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,logistic,73.9,74.41
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,logistic,72.53,73.1
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,39.32,40.300000000000004
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,linear,43.04,28.59
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,linear,37.86,38.73
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,logistic,65.43,37.5
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,84.13,84.37
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,linear,38.75,39.6
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,47.91,48.78
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,linear,37.53,24.34
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,linear,38.09,38.82
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,logistic,62.15,45.78
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,logistic,67.11,65.21000000000001
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,logistic,67.52,65.63
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,na,linear,37.25,24.52
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,linear,40.32,41.260000000000005
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,linear,40.39,41.199999999999996
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,na,logistic,82.26,78.52
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,logistic,57.99,23.7
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,logistic,62.76,63.14999999999999
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,43.78,45.09
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,linear,39.31,26.790000000000003
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,linear,43.25,44.519999999999996
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,62.16,62.529999999999994
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,logistic,53.67,8.99
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,logistic,81.46,82.33
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,Custom,na,na,na,na,na,na,na,linear,35.28,36.46
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,linear,44.69,45.95
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,na,linear,42.48,43.730000000000004
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,na,Custom,na,na,na,na,na,na,na,logistic,81.43,82.3
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,logistic,60.74,61.3
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,na,logistic,47.67,36.89
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,Custom,na,na,na,na,na,na,na,linear,34.29,35.15
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,linear,32.06,30.42
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,na,linear,33.29,31.759999999999998
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,logistic,44.17,45.09
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,additive,Custom,na,na,na,na,na,na,na,logistic,47.62,37.0
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,40.6,41.58
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,Default,na,na,na,na,na,na,na,logistic,81.38,82.26
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,linear,40.46,41.4
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,Custom,na,na,na,na,na,na,na,logistic,81.43,82.3
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,additive,multiplicative,Custom,na,na,na,na,na,na,na,linear,26.48,25.069999999999997
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,45.7,19.12
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,linear,45.12,46.06
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,na,linear,29.18,30.130000000000003
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,69.11,69.51
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,na,linear,42.87,43.78
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,na,logistic,54.06,50.690000000000005
