,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,linear,55.2,21.91
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,linear,50.67,25.119999999999997
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,na,na,na,na,na,na,na,na,logistic,80.3,80.57
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Default,na,na,na,na,na,na,na,logistic,44.42,39.800000000000004
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,linear,56.18,23.3
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Custom,na,na,na,na,na,na,na,linear,61.82,11.87
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,na,Custom,na,na,na,na,na,na,na,logistic,59.06,0.16999999999999998
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,na,na,na,na,na,na,na,na,logistic,62.92,61.050000000000004
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,linear,49.84,23.06
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,linear,62.36,27.13
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Default,na,na,na,na,na,na,na,logistic,39.07,27.71
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,linear,61.87,11.559999999999999
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,linear,57.4,31.069999999999997
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,logistic,49.52,43.02
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,logistic,62.67,63.18
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,logistic,138.37,120.63
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,43.24,30.65
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,linear,69.26,14.85
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,135.58,35.28
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,linear,44.19,34.300000000000004
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,logistic,151.65,131.47
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,logistic,50.73,12.559999999999999
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,linear,33.58,34.4
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,linear,49.56,17.61
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,logistic,88.98,26.97
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,linear,38.36,38.99
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,logistic,65.41,63.46000000000001
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,logistic,54.0,52.32
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,linear,42.96,30.009999999999998
0,UK,Mobile & Tablet,-,183,0.1,10.0,10.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,na,linear,30.0,18.509999999999998
